0.0003189999999995141,0.0006639999999999979,0.0009559999999999569,0.0011079999999998869,0.001395000000000035,0.0016779999999996242,0.0019639999999998548,0.0022539999999999782,0.002547000000000299,0.0028340000000002252,0.003122000000000291,0.003402000000000127,0.003663000000000194,0.003932999999999742,0.0040919999999997625,0.004369999999999763,0.004634999999999723,0.004769999999999497,0.005050999999999695,0.005312999999999679,0.00559599999999949,0.0058709999999992935,0.006133999999998974,0.00639599999999918,0.006701999999999098,0.0069739999999991475,0.007246999999999115,0.007504999999999873,0.007769999999999833,0.008044999999999858,0.00830699999999962,0.008562999999999432,0.008831999999999951,0.00909400000000038,0.009268000000000054,0.009546000000000276,0.009742999999999835,0.010001000000000149,0.010287999999999853,0.010546999999999862,0.010802999999999896,0.011079999999999313,0.011205999999998939,0.011453999999998743,0.011710999999998917,0.011833999999998568,0.011957999999998359,0.01208199999999815,0.012205999999998163,0.0123269999999982,
0.012596999999998415,0.012750999999998403,0.013008999999998272,0.013250999999998792,0.013503999999999072,0.01375899999999941,0.014000999999999264,0.014242999999999784,0.014500999999999653,0.014754999999999852,0.01500799999999991,0.01526800000000006,0.015531000000000406,0.01577200000000034,0.016010000000000302,0.016249000000000402,0.01650300000000038,0.016752000000000544,0.01700100000000071,0.017251000000001016,0.0174980000000009,0.01773700000000078,0.01799800000000107,0.018247000000001012,0.018488000000001392,0.018762000000001944,0.019017000000001616,0.01928500000000133,0.01952200000000115,0.01976600000000106,0.020021000000000733,0.02028100000000088,0.020544000000001006,0.020798000000001426,0.02104000000000128,0.02128300000000105,0.02154100000000092,0.021796000000000815,0.022044000000001063,0.022302000000001154,0.022546000000000843,0.022798000000000984,0.02304100000000142,0.023286000000001916,0.023530000000001605,0.023784000000002026,0.024036000000001945,0.024287000000002168,0.024437000000002485,0.024683000000002897,
0.024929000000002643,0.025184000000003204,0.025431000000003534,0.025678000000003642,0.025940000000003627,0.026194000000003825,0.026451000000003555,0.02670700000000381,0.026949000000003664,0.027189000000003682,0.0274410000000036,0.027673000000004055,0.02793000000000423,0.028182000000004592,0.028426000000004725,0.028687000000004792,0.028937000000005764,0.029195000000005855,0.029440000000005906,0.029693000000005965,0.029852000000006207,0.030093000000006365,0.03034400000000681,0.03061100000000705,0.030859000000006853,0.03112100000000706,0.03137100000000714,0.03163400000000749,0.03194000000000763,0.03217100000000728,0.03242200000000728,0.03266600000000697,0.03291500000000669,0.033175000000006394,0.033427000000006535,0.033566000000006646,0.03382300000000682,0.034062000000006476,0.03431200000000634,0.03455900000000667,0.03480300000000658,0.03506300000000695,0.03530100000000713,0.03555200000000691,0.03580000000000694,0.03605200000000708,0.036293000000006126,0.03652700000000597,0.036765000000006376,0.03701700000000652,
0.0372790000000065,0.03753700000000659,0.03781100000000692,0.03800900000000684,0.03818000000000743,0.0384250000000077,0.03867100000000834,0.03894200000000869,0.03919000000000894,0.03943400000000952,0.03968900000000941,0.03994200000000947,0.04019200000000955,0.04043900000000922,0.04070500000000954,0.040953000000009565,0.04119600000000978,0.041455000000009345,0.041713000000009215,0.041971000000009306,0.042211000000009546,0.04245100000000912,0.04269200000000928,0.042954000000009485,0.04320800000000924,0.04346600000000933,0.043688000000009275,0.04392900000000921,0.04417900000000907,0.04441700000000859,0.044597000000008435,0.04485000000000805,0.045091000000007764,0.045298000000008054,0.04545400000000743,0.04561200000000798,0.04576800000000825,0.04592500000000799,0.04604700000000772,0.046309000000007705,0.046479000000007265,0.04672100000000734,0.04684400000000721,0.04700400000000715,0.0471830000000073,0.04730500000000726,0.04742800000000735,0.047552000000007366,0.04767600000000716,0.04780900000000754,
0.047962000000008054,0.04822700000000801,0.04840000000000755,0.04865500000000744,0.04891000000000778,0.04917200000000799,0.04941700000000804,0.04965900000000789,0.0499090000000082,0.05015300000000811,0.050411000000007755,0.050664000000008036,0.050905000000008416,0.05115800000000825,0.051415000000008426,0.05166200000000831,0.05192200000000802,0.05217900000000775,0.052422000000008184,0.05266100000000851,0.05291400000000879,0.05315400000000792,0.05342000000000802,0.05366000000000826,0.05391900000000871,0.05418300000000875,0.054432000000008474,0.054675000000008245,0.05492800000000875,0.05518700000000898,0.05544100000000851,0.05568200000000845,0.055932000000007864,0.0561750000000083,0.0564150000000081,0.05666600000000788,0.05691000000000801,0.05715200000000764,0.057403000000007864,0.05764400000000802,0.057908000000008064,0.05814800000000808,0.05838600000000804,0.058627000000007534,0.05888100000000729,0.059123000000007586,0.05929100000000753,0.05954200000000753,0.059794000000007674,0.06004400000000776,
0.0603100000000083,0.06057600000000862,0.06082100000000801,0.06107000000000795,0.06131600000000814,0.061560000000008275,0.061811000000008054,0.06195900000000787,0.06211000000000766,0.062371000000007726,0.06259200000000775,0.06285600000000802,0.06311100000000769,0.0633780000000077,0.06356000000000783,0.0638050000000081,0.06392800000000798,0.06416600000000772,0.06432400000000738,0.06447500000000739,0.06459800000000726,0.0647210000000078,0.06484500000000804,0.06500700000000759,0.06513000000000746,0.06525200000000764,0.06537500000000751,0.06553600000000759,0.06565800000000777,0.06584400000000779,0.06597900000000712,0.0661030000000069,0.06622900000000698,0.0664920000000071,0.06661500000000764,0.06673900000000765,0.06692200000000748,0.0670480000000071,0.06719600000000692,0.06731700000000651,0.06745000000000667,0.06757400000000713,0.06769700000000722,0.06785300000000705,0.06797400000000708,0.06813000000000735,0.06839400000000717,0.06851700000000727,0.06864000000000714,0.06876900000000741,
0.06899800000000722,0.0692620000000077,0.06949500000000719,0.06974400000000736,0.07000000000000761,0.07015800000000771,0.07041100000000777,0.07056000000000773,0.07081400000000815,0.07095900000000843,0.07108200000000875,0.07120500000000862,0.07133100000000892,0.07148100000000879,0.07160700000000864,0.07172900000000837,0.07188700000000825,0.07210400000000838,0.07222600000000856,0.07246900000000878,0.07260000000000888,0.07278300000000915,0.07294000000000889,0.07306300000000898,0.07318500000000872,0.07334500000000865,0.07346600000000869,0.07363700000000906,0.0737930000000091,0.07392200000000937,0.07409500000000935,0.07422100000000964,0.0743750000000094,0.07452900000000917,0.07465300000000918,0.07477300000000908,0.07493700000000914,0.07512500000000921,0.07531200000000937,0.0754370000000093,0.0755610000000091,0.07571700000000914,0.07584500000000927,0.07597700000000951,0.07613200000001008,0.07625600000001032,0.07638700000001042,0.07651000000001007,0.07663200000001025,0.07675500000001056,
0.07700600000001079,0.07725400000001104,0.07738100000001147,0.07764600000001165,0.07790700000001194,0.07816100000001236,0.07840600000001219,0.07865700000001219,0.07890800000001263,0.07915500000001252,0.07941000000001242,0.07966700000001192,0.07991700000001178,0.08001900000001183,0.08027900000001176,0.08044300000001181,0.08070000000001154,0.08096400000001203,0.08119200000001214,0.08143900000001225,0.08167900000001227,0.08192000000001198,0.08206500000001204,0.08230700000001212,0.08255900000001248,0.08280900000001257,0.0830660000000123,0.08332600000001245,0.0835670000000126,0.08380700000001262,0.0840460000000125,0.0842960000000128,0.08454700000001258,0.08473100000001277,0.0848680000000126,0.08499500000001237,0.0851170000000121,0.08524100000001211,0.08536500000001213,0.08555700000001187,0.08568000000001152,0.08581300000001169,0.08593500000001186,0.08618600000001164,0.08638000000001189,0.08656400000001141,0.08672600000001118,0.08688800000001096,0.08701500000001094,0.08717200000001091,
0.08742300000001069,0.08768500000001,0.08794500000000993,0.08820400000000994,0.08846000000000998,0.08871600000001023,0.08892500000001013,0.0891860000000102,0.0894410000000101,0.08968400000001009,0.08993100000000998,0.09019900000000969,0.09044900000000977,0.09070200000000961,0.09096100000000962,0.09115900000000976,0.09139800000000942,0.0916600000000094,0.09191600000000899,0.09216100000000904,0.09240300000000934,0.0926550000000097,0.09290900000000946,0.09316300000000921,0.0934080000000086,0.09365400000000901,0.09389500000000894,0.09415600000000923,0.09429300000000884,0.09446700000000896,0.09461300000000916,0.09487100000000903,0.09513000000000926,0.09537700000000937,0.0955010000000096,0.09565800000000935,0.09581700000000914,0.09602600000000905,0.09620900000000931,0.09633400000000925,0.09654600000000935,0.09666900000000966,0.0968690000000092,0.09699300000000921,0.09711400000000925,0.09723800000000948,0.0974940000000093,0.09761700000000939,0.09787500000000948,0.09799800000000958,
0.09824500000001057,0.09850800000001092,0.09876000000001084,0.09901700000001079,0.09927100000001099,0.09952400000001149,0.09977400000001135,0.10003200000001167,0.10027700000001172,0.10053100000001125,0.10079400000001071,0.10104300000001065,0.10128900000001084,0.10154900000001077,0.1018060000000105,0.10206500000001095,0.10233000000001091,0.1025760000000111,0.10283800000001087,0.1030810000000113,0.10332600000001091,0.1035870000000112,0.10384200000001131,0.1041060000000118,0.10426600000001196,0.10450800000001226,0.10474700000001169,0.10500000000001153,0.10525300000001137,0.10549500000001122,0.10574600000001122,0.10600300000001184,0.1062660000000113,0.10652500000001153,0.10672300000001145,0.10697900000001126,0.10722100000001089,0.10746100000001091,0.10770100000001048,0.10796200000001055,0.10820700000001104,0.10845900000001074,0.10870800000001002,0.10894900000000995,0.10915700000000994,0.10948900000000994,0.10977300000001033,0.11004000000001035,0.11029600000001039,0.11053900000001016,
